2	0,0,0,0.007268713788764499,0,0,0,0,0,0,0,0.0051171488806553336,0,0,0,0,0,0.01161533341677028,0,0,0.021252911506551626,0,0,0,0,0,0,0,0,0,0,0,0.007409410566347394,0,0.0365414135157887,0.05853885515559554,0,0.047894406909891496,0,0.05630309335348739,0.021252911506551626,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023726780310591992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02313633404669512,0,0,0,0.02184281263550059,0,0,0.013082385976598441,0,0.01203634238862011,0,0,0.01583381189934346,0,0
2	0,0,0,0,0,0,0,0,0.02593293867285099,0,0,0,0,0,0,0,0,0,0.05769371518217936,0,0.07438519512229329,0.07919585869082726,0,0,0,0,0,0,0,0.05288305161364537,0,0,0,0,0.031973738910765555,0,0,0,0,0,0.07438519512229329,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008463992746557332,0,0,0,0,0,0,0,0,0,0,0,0,0
2	0,0.012590695829408135,0,0,0,0,0,0,0,0,0.007212111434650195,0.013802218707344382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02948686060026826,0,0,0.004234945585006372,0,0,0,0,0,0,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02593309555745705,0.008158677054139642,0,0,0,0.009407558551458212,0,0.008655347424307057,0.012399332620363421,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0.005177361407133189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012912142192518359,0.005077777917934161,0,0,0,0.005855053798217123,0,0,0.007717066990028268,0,0,0,0
2	0,0,0,0,0,0,0,0,0.041891668499210874,0,0,0,0,0,0,0,0,0,0.031065846405099535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2	0,0,0,0.009811762425551186,0,0,0,0,0,0,0,0,0.002039566667167354,0,0,0,0,0,0,0,0,0,0.003135820150408402,0,0,0.002306536403825758,0,0,0.002951393730030927,0,0.004826574083954656,0.017803106030098756,0.002000336806781188,0.0019255372298236924,0,0,0.018452291230606065,0,0.002122109983448283,0,0,0,0,0
2	0.005895707810576121,0,0,0,0,0,0,0,0,0,0,0.0018302211555082679,0.002702053589902751,0,0,0,0,0,0,0,0,0,0.004154389376478839,0,0,0.003055739765964405,0,0,0,0,0.019182990486706655,0.0016847046893693639,0,0.0025509853970905228,0,0.005982072474847888,0.003055739765964405,0,0.002811408418881755,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0.0020385389508028413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034035474443555344,0,0,0,0,0.002374046613325396,0,0.0029517163549978532,0.008524024125577526,0,0,0,0,0,0,0,0,0,0.0028413413751925084
2	0,0,0,0,0,0,0,0,0,0,0.008274949618241753,0.005278743390136385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008813397246018578,0,0,0,0,0.012295063445348062,0.01943617298177412,0,0.007357579308215578,0,0,0.008813397246018578,0,0,0,0,0.021333979052028277,0,0
2	0,0,0,0.0036159083822280245,0,0,0,0,0,0,0,0.002545586752813313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008500230308094811,0,0,0,0,0.008893636700533553,0.004686386589679814,0,0.0035480710153033244,0,0,0,0,0,0,0,0,0.005010329962498357,0.0035480710153033244
2	0,0,0,0.0161894087982547,0,0,0.02871003346413886,0,0,0,0.017866368260980134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01902892562397662,0,0,0,0,0.026546159365424437,0.020982231922656264,0,0.03177136478031583,0,0,0.01902892562397662,0,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0.010343686656736456,0,0.00974161440803126,0,0,0,0,0,0,0.02597460605762148,0,0,0,0,0.019980446726206552,0,0,0,0,0.00974161440803126,0.015368828762778269,0,0,0.0091969738097862,0,0,0,0,0,0,0,0,0.05194921211524296,0
2	0,0,0,0.026382739674122295,0,0,0,0,0,0,0.004159365906140985,0,0.003917262788809302,0,0,0,0.006683816912903757,0,0,0,0,0,0.012045530832932845,0,0,0,0,0,0,0,0.01236011578745711,0.02442376098913652,0.0076838331047764784,0.0036982538792571756,0,0,0.008860028329732738,0,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2	0,0,0,0.012720249959603752,0,0,0,0,0.004322156332766158,0,0.009358573746399385,0,0.004406920852884366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017381413404012544,0.0027476731972592514,0,0.008321071635182736,0,0,0,0,0,0,0,0,0.011750417157388003,0.004160535817591368
2	0,0,0,0.01249708721405793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019970222923636795,0,0,0.01468899489018365,0,0,0,0,0.02049177168370436,0.024295215367403717,0,0,0,0,0,0,0,0,0,0,0,0.0122626317463816
2	0,0,0,0.016960332837196532,0,0,0,0,0.011525750671545784,0,0,0.015920019985257137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004635043828226523,0.0256449495544817,0.005762875335772892,0,0,0,0.00664502183212778,0,0,0.017516518343296983,0,0.008042571587870181,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027958799548512873
2	0,0,0,0.012281620055868095,0,0,0,0,0,0,0.002710759231470321,0.0017292434438308493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01006923252514987,0.015917554717992655,0.005007739639135293,0.00482048277056657,0,0.0028260135603063088,0.005774294478504941,0.003237001171600118,0.0026562962413862047,0,0,0,0.003403569031581518,0
2	0,0,0,0,0,0,0,0,0,0,0,0.0030392762709075165,0.008974092921826465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004487046460913233,0.010618463093481604,0,0.004400740772042401,0,0,0,0,0,0.009337283496719298,0,0,0,0,0
2	0,0,0,0.01249708721405793,0,0,0,0,0.004246328981226117,0,0.009194388139321294,0,0.004329606403569449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017076476403086963,0.002699468374155969,0,0.008175087830921067,0,0,0,0,0,0,0,0,0.01154426935894288,0.004087543915460534
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04525798501493759,0,0,0,0.08003921161315379,0,0.024951843228053838,0.019624926161141587,0.03778216331141346,0,0,0.022628992507468797,0,0,0,0,0,0,0
2	0,0,0,0.018745630821086892,0,0,0,0,0,0,0.020687373313472913,0,0.01948322881606252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015368828762778269,0,0,0.0367878952391448,0,0,0,0,0,0,0,0,0,0
2	0,0,0.03598331788194978,0,0,0,0,0,0.018153056529992457,0,0,0.01253701520129376,0,0,0,0,0,0,0,0,0,0,0.028457567878207836,0,0,0,0,0,0,0.01850906751316269,0,0.01154022738549816,0,0,0,0,0,0,0,0,0,0,0,0
2	0,0,0,0.010579217479468496,0,0,0.018761011698752512,0,0,0,0,0.01241288618994148,0.00366516177115081,0,0,0,0,0,0,0,0,0,0.005635161782891695,0,0,0.004144914303198979,0,0,0,0,0,0.01828154777160382,0,0.003460247491433602,0,0,0.04559405694530329,0,0,0,0,0,0,0
2	0,0,0,0,0,0,0.010354437411356273,0,0,0,0,0.008220992992732703,0.01820564026730973,0,0,0,0,0,0,0,0,0,0.009330349463595585,0,0,0,0,0,0,0,0.009574023868851004,0.01135104338637943,0,0,0,0,0,0,0,0,0,0,0.008090450554760265,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0.008135853935287792,0,0,0,0,0,0,0,0,0,0,0,0,0.009200799159957323,0,0,0,0,0,0.020290509896655075,0,0.00768098925178149,0,0,0.06440559489947223,0,0.008465120134528338,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02462566781239365,0,0,0,0,0.01717692620029256,0,0,0,0,0,0,0,0,0,0,0,0,0
2	0,0,0,0.006657326573252041,0,0,0.011805994343683011,0,0,0,0.014693834675933624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00782497828028119,0,0,0,0,0.03274853103597131,0.008628206989244451,0.006786189040999964,0,0,0,0,0,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0.007774893003270486,0,0,0,0,0,0,0,0,0,0,0.008824051890897468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2	0,0,0,0.014537427577528997,0,0,0,0,0.007409410566347394,0,0,0.012792872902198639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005959341598656836,0.018841186901365783,0.003704705283173697,0,0,0.004181346524235479,0.004271799415037443,0,0.003930234168818393,0.01126061805404612,0,0.0051702241877299455,0,0
2	0,0,0,0.006303840382657961,0,0,0,0,0.01927758179667126,0,0,0.004437881404521649,0,0,0,0,0,0,0,0,0.009215864436095001,0,0,0,0,0,0,0,0,0,0.010336557282454735,0,0,0,0,0.007252601172467519,0.00740949291489572,0,0.006817043451345127,0,0.009215864436095001,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0.0156712687680971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02269132032436355,0,0.027977020296249593,0,0,0,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0.007374714741871588,0.005443843325384631,0,0,0,0,0,0,0,0,0,0.008369872811814628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2	0,0,0.009659951010286428,0,0,0,0,0,0.009746607433032267,0,0,0.020193848847703814,0,0,0,0,0,0,0,0,0.0069892126846146825,0,0.007639615459509506,0,0,0,0,0,0,0.01987550853535104,0,0.018588284671365255,0,0,0,0,0,0,0,0,0.0069892126846146825,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005186619025510017,0,0,0,0,0,0,0.008655347424307057,0.024798665240726842,0,0,0,0
2	0,0,0,0.005052013782538783,0,0,0.01791831765636996,0,0,0,0.01672596074813721,0.024896200174493042,0.021003196200019385,0,0,0,0.00895915882818498,0,0,0,0,0,0.02421920557706305,0,0,0.00593810408503608,0,0,0,0,0.0041419536889467255,0.019642939315939495,0,0,0,0,0,0,0,0,0,0,0,0
2	0,0,0,0.010958984100883277,0,0,0,0,0,0,0,0.0077150861699407285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017969707359330046,0,0,0.010753384692107468,0,0,0,0,0,0,0,0,0.015185154211613542,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0.008135853935287792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020290509896655075,0.007979365589433986,0,0,0,0.018401598319914645,0,0,0,0,0,0,0
2	0,0,0,0.03957410951118344,0,0,0,0,0,0,0,0,0.013710420277969922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03244530516586523,0,0,0,0,0,0,0,0.014265294789093748,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0.0034276050694924806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495998109499024,0,0,0,0.0033616771101373424,0,0,0,0,0,0.003566323697273437,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0.002653336430689421,0,0,0,0,0.006683816912903757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017096633036321134,0,0,0,0,0,0.04470144574982345,0,0,0,0,0,0.014793015517028702
2	0,0,0,0.001940964457609836,0,0,0,0,0,0,0.008568067237852282,0.001366432135077668,0,0.004401700082612349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875767760410626,0,0.004773968505251098,0.0050311616576873075,0,0.019045503939278494,0.014636479078582305,0,0,0,0.0020989806597012488,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0.04776005808761059,0.017627683411537465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017288625331064632,0,0.021315825384656917,0.078051804838768,0,0,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0.015921778253865107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007515806491237122
2	0,0,0,0,0,0,0.002567563796169046,0,0,0,0,0,0.00752401079180472,0,0,0,0.005135127592338092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002374046613325396,9.382298198071877E-4,0,0,0,0,0,0.009539942157425273,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0.0051414076042387204,0,0,0,0,0,0,0.01370881986374467,0,0,0,0,0,0,0,0,0,0,0,0.00961685629788412,0,0.004853958399609383,0,0.005691277372555186,0,0.013037921531321713,0,0,0,0,0,0.004853958399609383
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007311370410147558,0,0,0,0,0,0,0,0,0,0,0,0.003419326521282834,0,0,0,0,0,0,0,0,0,0.007506399582417596,0,0.03106533427827329
2	0,0,0.022489573341097854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009125242009911246,0.02524424702960863,0,0.005460703158875147,0,0,0,0,0,0,0,0,0,0.005460703158875147
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008716648881144023,0.006889687728264788,0.010837645275720635,0,0,0,0.012496607209075016,0,0,0,0,0,0,0.010432387881520228
2	0,0,0,0.0034747998368654296,0,0,0,0,0,0,0,0,0.003611525317969563,0,0,0,0.006162153346102764,0,0,0,0,0,0,0,0,0,0,0,0.01045225277593606,0,0.0028488560447718367,0.036028026456298295,0,0,0,0,0.016337028356723342,0,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0.015032744656342766,0,0,0,0.006412392938537591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011715966474199535,0,0,0,0,0,0,0,0,0,0,0,0.0035480710153033244
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005303742037492293,0,0.002891165739544079,0.004570386942900955,0,0,0,0,0,0,0,0,0,0,0,0.010380742799784078
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008817743836278891,0,0,0.024695137181228705,0,0,0,0,0.006891133145347685,0,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005186619025510017,0,0,0,0,0,0,0,0,0,0.011386112044263343,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03157053321324846,0,0,0,0,0.04081436351070837,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0.011733136742561674,0.007484784909001523,0,0,0,0,0,0,0,0,0,0,0,0.03309677451618037,0,0,0,0,0,0,0.017433297762288046,0.006889687728264788,0.010837645275720635,0.03129716429552723,0,0,0,0,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020563230255241004,0,0,0,0,0,0,0,0,0,0,0,0.00961685629788412,0,0,0,0,0,0,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0.007429342099338419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037212121012282016,0,0,0,0,0.06056456703219575,0,0,0.0207102219842268,0,0,0,0,0.005706117772153117,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0.02313633404669512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014425284016919216,0,0,0,0,0,0,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014228783939103918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06237275011974057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3321749243482879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3701381335633621,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2	0,0,0.004781836078564602,0.009466231880092709,0,0,0,0,0.002412366223040384,0,0.003917542515519079,0.003332096934681608,0.0012298383254345075,0,0,0.00504489669041567,0,0.007563472897893973,0.0026834284294380128,0.0032791860445010243,0.013839105121946525,0,0,0,0,0,0,0,0,0.002459676650869015,0,7.667924876724042E-4,0,0,0,0.005445474525440163,0,0.012474821541095388,0.002559222241121024,0.014664990906304144,0.013839105121946525,0.005049986635403373,0,0.001161079713847794
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032390806442189106,0.01459362452574435,0,0,0,0,0,0,0,0,0,0,0.013735332339802045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00896115401858398
2	0,0,0.06257968350608362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1287436973517809,0
2	0,0,0,0,0,0,0,0,0.07084119251994847,0,0,0,0,0,0,0,0,0,0,0.024074024050383228,0,0,0,0,0.14814769593256927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048148048100766457,0
2	0,0,0,0,0,0,0,0,0.005628854633136569,0,0,0,0,0,0,0,0.009792569225338296,0.017648103781794936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005418372106450796
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017085229754846318,0,0,0,0,0,0,0,0,0,0,0
