sh600022山东钢铁.txt	0,0.017922604138038808,0,0.004201523441158971,0,0,0,0,0,0,0.0019403410131096982,0.0018364383346974288,0,0.00802235618525806,0,0,0.009404239556451931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014287866064719065,0.006512649359503977,0,0,0,0.005848946744258938,0,0,0,0,0,0,0,0
sh600023浙能电力.txt	0,0,0.010843501739451264,0,0,0,0,0,0.0025486743192557346,0,0.003021842263083482,0.007150066905835918,0,0.012493832169877159,0,0,0.0073229727021806934,0,0,0,0.006744439338724281,0,0,0,0,0.00401953408184593,0,0,0,0,0,0.005071324820283035,0,0,0,0.004554507261071575,0,0,0,0.005546668621407086,0.006744439338724281,0,0,0
sh600026中远海能.txt	0,0,0.009186856222171436,0,0,0,0,0,0,0,0.005120344158940294,0.004846156545055931,0,0,0,0,0,0,0,0.0056645597273749055,0,0,0,0,0,0.013621755251142743,0,0,0,0,0.0031420076578076196,0,0,0,0,0,0,0,0,0,0,0,0,0.011737472865426776
sh600027华电国际.txt	0,0,0,0.001865162136315439,0,0,0,0,0,0,0.0034454650936745455,0.003260965024258898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045830202790610435,0,0,0,0.008051088421265755,0.002114248060871508,0.005782258346317867,0,0,0,0.005192989713135086,0,0,0,0,0,0,0,0
sh600028中国石化.txt	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050126107006288875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019334103240176766,0,0,0.008107844905303235,0
sh600029南方航空.txt	0,0,0,0.002494654473488299,0,0,0,0,0.0038867286119696463,0,0.002304154888690424,0,0,0,0,0,0,0,0,0,0,0,0.09114108362326319,0,0,0,0,0,0,0,0,0,0,0,0.004893223587216178,0,0,0,0.014494590131406474,0,0,0,0,0
sh600030XD中信证.txt	0,0,0,0.0020158823709024026,0,0,0,0,0.006281581495649421,0,0.007447773259668459,0,0.02186785767274227,0.007698220244845554,0,0,0,0,0,0.01647871906878579,0,0,0,0,0.016633640249634204,0,0,0,0,0.004350840846219399,0,0,0,0,0.003954120007874179,0,0,0.008097296419056446,0,0,0,0,0.005732819592638659,0
sh600031三一重工.txt	0,0,0.006749526831791246,0.004072905118696874,0,0,0,0,0.003172839570952915,0,0,0.0035604414438288115,0.011045499322757701,0,0,0,0,0,0,0.004161717234447382,0,0,0,0,0,0,0,0,0,0.0021976185477119237,0.006925241385428062,0.006313282142556548,0,0,0,0,0,0,0.005916159027934367,0,0,0.013731636357257722,0,0
sh600033福建高速.txt	0,0,0.005249632390966553,0,0,0,0,0,0.0024677643037970516,0,0,0.0027692324507291536,0,0,0,0,0,0,0,0,0.01959099191974648,0,0,0,0,0.003891930267485754,0,0,0,0.013674072033278441,0.0017954330376135099,0,0.1116372220041625,0,0,0,0,0,0.004601457381703765,0,0.01959099191974648,0,0,0
sh600035楚天高速.txt	0,0,0,0,0,0.010034377535849143,0,0,0,0,0.002596230773450831,0.0012286030357223372,0,0,0,0,0,0,0,0.011488684217901975,0,0,0,0,0,0.010360207949015508,0,0,0,0,0.0015931306018512942,0,0.027015920643680007,0,0.005513491181023184,0,0,0,0,0,0,0,0,0
sh600036招商银行.txt	0,0,0.14825685171226544,0.005161354172807769,0,0,0.007285327904017425,0.02839190310539439,0.0026805024410853,0,0.0015890723074291002,0.003007959201245738,0,0,0,0,0,0,0,0,0.007093290019291855,0,0,0,0,0,0,0,0,0,0.003900423255756763,0,0,0,0,0,0,0.00691062364867977,0,0,0.007093290019291855,0,0.004892664983495804,0
sh600037歌华有线.txt	0,0.03243137962121294,0,0.008553101158169162,0,0,0,0,0.0044419755151676186,0,0,0.0024923090756721914,0,0,0,0.028854522694387184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030766660470270117,0.0032317792991538937,0,0,0,0,0,0,0,0,0,0,0,0.01621568981060647,0
sh600038中直股份.txt	0,0,0,0.0014783137138795967,0,0,0,0,0,0,0,0.002584616759037806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009571850102373634,0.001675737375359791,0,0,0,0,0,0,0,0,0.010025090335565718,0,0,0,0
sh600039四川路桥.txt	0,0.01142716342128079,0,0.004018235166506955,0,0,0,0,0,0,0.0049485205156196465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013164649333450308,0,0,0,0.0014454135777940606,0.004554856515421054,0.00415236017133043,0.008582238972533485,0,0.0026272341138723833,0,0.042911193671735334,0,0,0,0,0,0,0
sh600048保利地产.txt	0,0,0,0.002036452559348437,0,0,0,0,0.003172839570952915,0,0,0.0017802207219144058,0,0,0,0,0,0,0,0,0.008396139065757474,0,0,0,0,0,0,0,0,0.0021976185477119237,0.006925241385428062,0.006313282142556548,0,0,0.007988936186193856,0,0,0.008179921732739223,0,0,0.008396139065757474,0,0.011582635276963864,0
sh600050中国联通.txt	0,0,0,0,0,0,0,0,0.004858410692566097,0,0,0.008177889108851862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006730206940263626,0,0,0,0,0,0,0,0,0.009059118697137658,0.02114667530077708,0,0,0,0
sh600051宁波联合.txt	0,0,0,0.00688180531592204,0,0,0,0,0,0,0.0031781446148582003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003900423255756763,0,0,0,0,0,0,0,0,0,0,0,0,0
sh600052浙江广厦.txt	0,0,0,0.006109357863911551,0,0,0,0.050410114365496535,0.003172839570952915,0,0.013166599756340512,0.0017802207219144058,0,0,0,0,0.009116354094732625,0,0,0.020808587311751888,0,0,0,0,0,0.005003909952448886,0,0,0,0.0021976185477119237,0.0023084137249133442,0,0,0,0.003994468093096928,0,0,0.016359843465478446,0,0,0,0,0,0
sh600053九鼎投资.txt	0,0,0,0.007675860089994373,0,0,0,0,0.003986388312543642,0,0,0.03131362740645389,0,0,0,0,0.02290776233942199,0,0,0.01045764878589803,0,0,0,0,0,0,0,0,0,0,0.002900314777259959,0,0.01639427714904972,0,0.0050186908493352195,0,0,0,0,0,0,0,0,0.02166918079572003
sh600054黄山旅游.txt	0,0,0,0.002078878758884623,0,0,0,0,0,0,0,0.0036346174900319774,0,0,0,0,0,0,0,0,0.008571059060678132,0,0,0,0,0,0,0,0,0,0.009426023184110888,0.006444809177978399,0,0,0,0.0057880201402057165,0,0,0,0,0.008571059060678132,0,0.00591197038660501,0
sh600055万东医疗.txt	0.13457215033058512,0,0.0052082963827088415,0,0,0,0,0,0.0024483329383141327,0,0.005805744493284271,0,0,0,0,0,0,0.010068925954244886,0,0.03853684684846614,0,0,0,0.01198261136984258,0,0,0,0,0.008523298832884937,0,0,0.0048716666168687915,0,0,0,0,0.010068925954244886,0,0,0,0,0,0,0
sh600056中国医药.txt	0,0,0.007602915409241642,0.0022939351053073466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004687911446125671,0.009457720025722474,0,0,0.017491857976666757,0,0,0,0,0,0.002475478405587734,0.0026002821705045087,0,0,0,0,0,0,0,0,0,0.009457720025722474,0,0.006523553311327738,0.0194275410773798
sh600057象屿股份.txt	0,0,0,0,0,0,0,0,0,0,0,0.006542311547049583,0,0,0,0,0,0,0,0,0.010285270719551282,0,0,0,0,0,0,0,0,0.008076248649237627,0,0,0,0,0,0.034728119806255675,0,0,0.014494590131406474,0.016917340492709678,0.010285270719551282,0,0,0
sh600058五矿发展.txt	0,0,0,0,0,0,0.009087075690615032,0,0.003343422408974692,0,0,0.0018759315501042256,0,0.008194879615480752,0,0.010859228900211813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069473101829035655,0.002432522037268348,0,0,0,0,0,0,0,0.006234232215880049,0,0,0,0.006102678921195991,0
sh600059古越龙山.txt	0,0.005675491275140867,0,0.003991447008888287,0,0,0,0,0.0031093827737421796,0,0,0,0,0.007621237879146985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004307332345492338,0.0045244908924026335,0,0,0,0,0,0,0,0,0,0,0,0,0
sh600060海信电器.txt	0,0,0.00806650754179343,0.0024338091154945674,0,0,0,0,0,0,0.004495911743452456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008276507606675238,0,0,0,0,0,0,0,0,0,0,0,0.006921330720206652,0
sh600061国投安信.txt	0,0,0.01437942729105791,0,0,0,0.018371696864248575,0,0,0,0.0026714839388684865,0.002528429530025713,0.015687811245959856,0,0,0,0,0,0,0.01477711173775281,0,0,0,0,0,0.02132100845746078,0,0,0,0.001560627725361971,0,0,0,0,0.008509954096425838,0,0,0,0,0,0,0,0,0.006123898954749525
sh600062华润双鹤.txt	0,0,0,0.001937595696736568,0.009201557191632145,0,0,0,0,0,0.005368904565005721,0.0016938022907473167,0,0,0,0,0,0.012415083620020872,0,0,0,0,0,0,0,0.004761001844218919,0,0,0,0,0.004392709743369411,0,0,0,0.003800561988250999,0.005394659437621203,0,0.015565676770853389,0,0,0,0,0,0
sh600063皖维高新.txt	0,0.007669583161387203,0,0.0026969237802395452,0,0,0,0,0.004201868808829867,0,0,0,0,0,0,0.013647409636683231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003057088583169367,0.016721666962936792,0,0,0,0,0,0,0,0,0,0,0.007669583161387203,0
sh600064南京高科.txt	0,0.0042672868757234915,0.03978668629779554,0.001500544059575884,0,0,0.006354120761389824,0,0.00467576379162397,0,0.004157873354273762,0.0026234832888591673,0.016277578692151268,0,0,0,0,0,0,0,0,0,0,0,0,0.0036870917121694167,0,0,0,0,0.003401873013010845,0,0,0,0,0,0,0,0,0,0,0,0,0
sh600066宇通客车.txt	0,0,0.007874448278436474,0.007127584422385129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004855336963441109,0,0,0,0,0,0,0,0,0,0,0.0053862989021525,0,0,0,0,0.00661488008630806,0,0,0,0,0,0,0,0
sh600067冠城大通.txt	0,0,0,0.02036452670868181,0,0,0.008623449211213892,0,0.009518519002442587,0,0.0018809426997108485,0.0035604414438288115,0,0.007776773360553721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004395237095423847,0.0023084137249133442,0,0,0,0.003994468093096928,0,0,0,0,0,0,0,0,0
sh600068葛洲坝.txt	0,0,0,0.003765516186397433,0.00894113581164278,0,0,0,0,0,0.0034779696433063,0.003291728998525547,0,0,0,0,0,0,0,0,0,0,0,0.014356525210524398,0,0,0,0,0,0,0.006402581690027911,0.04085765757609312,0,0,0,0,0.012063713396299457,0,0.005469656653360934,0.006383902072720634,0,0,0,0
sh600069银鸽投资.txt	0.01356401870594597,0,0.014698970201884981,0,0,0,0.009389978449753197,0,0,0,0.004096275395821401,0.017446163692185396,0,0,0,0,0,0.01420837368796737,0.010863595877375839,0.00453164785786759,0,0,0,0,0,0,0,0,0.012027322022443788,0.011964812427391246,0,0,0,0,0.004349532118033665,0.006173888115053477,0,0,0,0,0,0,0,0
sh600070浙江富润.txt	0,0.007774645698235999,0,0.005467735710089704,0,0,0,0,0.008518857041302999,0,0.015150607148637037,0.004779770767735139,0.014828204763615249,0,0,0,0,0,0,0.01676088880658548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sh600071凤凰光学.txt	0,0.006449422239932738,0,0,0,0,0,0,0,0,0.008378745174636389,0.001982518630926533,0,0,0,0,0,0,0,0.004634639880535376,0,0,0,0,0,0.00557253636365974,0,0,0.0246013406379239,0.004894696102428672,0.0025707335956666063,0,0,0,0.04448385145573537,0,0,0.009109458751405364,0,0,0,0,0.012898844479865477,0
sh600072中船科技.txt	0,0,0,0.0019957235044441436,0,0,0,0,0,0,0,0.003489232608453033,0,0,0,0,0,0,0,0,0.008228216269116077,0,0,0,0,0,0,0,0,0.012921997036477015,0.0022622454462013167,0,0,0,0,0,0,0,0.005797835836576368,0.013533871889991715,0.008228216269116077,0,0,0
sh600073上海梅林.txt	0,0,0,0,0,0,0,0,0.003791930155376542,0,0,0.0021275808271093988,0,0,0,0.012315954280954068,0,0,0,0.009947519076554966,0,0,0,0,0,0,0,0,0,0.0052528442454976626,0,0,0,0,0.009547752842955483,0.03388109330169617,0,0,0.00707053140266083,0,0,0,0,0
sh600074保千里.txt	0,0,0,0.0023206087693225484,0,0,0,0,0.003615561432161568,0,0.0021433998565322746,0.002028623647351777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025042630382108473,0.005261036019392843,0,0,0.01486922786266396,0,0,0,0,0.006741669702987767,0,0,0,0.006599408582389689,0
sh600075新疆天业.txt	0,0,0.012363619105106945,0.003730324272630878,0,0.013316650387964825,0,0,0,0,0.0034454650936745455,0.003260965024258898,0,0,0,0,0,0,0,0,0.06151937340175581,0,0,0,0,0.009166040558122087,0,0,0,0.008051088421265755,0,0.005782258346317867,0,0,0,0,0,0,0,0.006324239142031639,0.06151937340175581,0,0,0
sh600076康欣新材.txt	0,0.007567322052568707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011912036549626814,0,0,0,0,0,0,0,0,0,0,0,0,0.00287155503071209,0.009048981784805267,0.008249355701715484,0,0,0,0,0,0,0,0,0,0,0,0.011267974139703837
sh600077宋都股份.txt	0,0,0,0.013454315827125909,0,0,0,0,0,0,0.004142300904199311,0.021562673963407476,0,0,0,0.03404185183494298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005083697797622758,0,0,0,0.00879680640796464,0,0,0,0,0,0,0,0.03826173912358205,0
sh600078澄星股份.txt	0,0,0,0,0.04374278778085872,0,0,0,0,0,0,0.00268402514591774,0,0,0,0.03107410121848614,0.04123397254377803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028555461955751933,0,0,0,0,0,0,0,0,0,0,0.026194576254496088,0
sh600079人福医药.txt	0,0,0.005959041973737154,0,0,0,0,0,0.005602491745106489,0,0.003321304374990325,0.0015717264733932843,0,0,0,0,0,0.023040605980487627,0,0.011022927221840085,0,0,0,0,0,0.004417866641998446,0,0,0,0.0019402398856162772,0.00407611811089249,0,0,0,0.0035266476632705396,0,0,0,0.005223275771674905,0,0,0,0.005113055440924802,0.007613496040340431
sh600080XD金花股.txt	0,0.008599229653243652,0,0.003023823649286724,0,0,0,0,0.009422372533057976,0,0.008378745174636389,0,0,0,0,0.015301641193300932,0,0,0,0.006179519840713834,0.049867979989400034,0,0,0,0,0,0,0,0,0,0.0034276447942221413,0,0,0,0,0,0,0,0,0,0.049867979989400034,0,0,0.012804516139396076
sh600081东风科技.txt	0,0,0,0.002733867855044852,0,0,0,0,0,0,0,0.0023898853838675697,0,0,0,0,0,0,0,0,0.011271529303734325,0,0,0,0,0,0,0,0,0.0029502276778606805,0,0,0,0,0,0.00761164264055036,0,0,0.007942240990371037,0,0.011271529303734325,0,0,0
sh600082海泰发展.txt	0,0,0,0.004695820207256356,0,0,0,0,0,0,0,0.002052489855697109,0,0,0,0,0,0,0,0,0.009680254839948993,0,0,0,0,0,0,0,0,0.010134900061201307,0,0,0,0,0,0.006537057973733722,0,0,0,0,0.009680254839948993,0,0.006677048838821134,0.00994233007697051
sh600083博信股份.txt	0,0,0,0,0,0,0,0,0.004201868808829867,0,0.009963913124970976,0,0,0,0,0,0,0,0.013212481472484128,0.005511463610920042,0,0.03161105837430079,0,0,0,0,0,0,0,0.005820719656848832,0,0,0,0,0,0.007508782842632606,0,0,0,0,0,0,0,0
sh600084中葡股份.txt	0,0.007370768047678275,0,0,0,0,0,0,0,0,0.0023939271191791476,0.0022657355085674413,0,0,0,0,0.011602632711126827,0,0,0,0,0.015189728966733476,0,0,0,0.0063686127913090175,0,0,0,0.008390907145704472,0.002937981161895537,0,0,0,0.005083868581552515,0,0,0,0,0,0,0,0,0
sh600085同仁堂.txt	0,0,0,0,0,0,0,0,0,0,0.002247955871726228,0.0021275808271093988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026264221227488313,0,0.007545141946326181,0,0,0,0,0,0,0.00707053140266083,0,0,0,0,0
sh600086东方金钰.txt	0,0.008225350011177175,0,0,0,0,0.01224779790949905,0,0.01802540812266128,0,0.0026714839388684865,0,0,0,0.02641770549646092,0,0,0,0,0.005910844998971785,0,0,0,0,0,0,0,0,0,0.003121255450723942,0,0,0,0,0,0,0,0.011617860306735254,0,0,0,0,0,0
sh600088中视传媒.txt	0,0,0,0.0029786917949037035,0,0,0,0,0,0,0.005502459225571475,0,0,0.011374981898580825,0,0.07536628750321747,0,0,0,0.006087287878154156,0,0,0,0,0,0.014638303700593314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423544119330343,0
sh600089特变电工.txt	0,0,0,0.0023206087693225484,0,0,0,0,0.003615561432161568,0,0.010716999626007202,0,0,0.008861904675701866,0,0,0,0,0,0,0,0,0,0,0,0.005702130041403251,0,0,0,0.0025042630382108473,0.0026305180096964217,0.02158261721087525,0,0,0,0,0,0,0.006741669702987767,0,0,0,0,0
sh600090同济堂.txt	0,0,0,0.007675860089994373,0,0,0.008125942995159731,0,0.0029897913068036917,0,0.0035448537541419973,0,0,0,0,0,0,0.036887123287628845,0,0,0,0,0,0,0,0.004715223112074006,0,0,0,0.006212498744947316,0.004350472271233953,0,0,0,0,0,0,0.007708003616310562,0,0.006506669565708346,0,0,0,0
sh600093易见股份.txt	0,0,0,0.0057020673148686155,0,0,0,0,0.0044419755151676186,0,0.007899959716465975,0,0.015463699455108166,0,0,0,0,0,0.013967480153604344,0.005826404280161665,0.011754594998585412,0.016708701972335163,0,0,0,0,0,0,0.015463699455108166,0,0.0032317792991538937,0,0,0,0,0,0,0,0.008282622855094336,0,0.011754594998585412,0,0,0
sh600094大名城.txt	0.015452679552810888,0.007184166512293979,0,0.005052464808192217,0.011996967161310277,0,0,0,0,0,0.004666642860345214,0.004416750347066699,0,0,0,0,0,0,0,0,0,0,0.023073692292901876,0,0,0,0,0,0,0,0.005727203933296739,0,0,0.016186754849468295,0,0,0,0.010147245144187095,0,0,0,0,0,0
sh600095哈高科.txt	0.04577856384314445,0,0.008268170661556964,0,0,0,0.010563725657589987,0,0.0038867286119696463,0,0.004608309777380848,0.004361540923046349,0,0,0,0,0,0,0,0.010196207585242496,0,0,0,0,0,0,0,0,0,0.016152497298475253,0,0,0,0,0,0,0,0,0,0,0,0.10092753330425785,0,0
sh600096云天化.txt	0,0.011350982550281734,0,0,0,0,0,0,0.0031093827737421796,0,0.01105994305369904,0.0017446163042265164,0,0.007621237879146985,0,0,0,0,0.029331707503050666,0.016313931528646672,0,0,0,0,0,0.009807663488531619,0,0,0,0,0.0022622454462013167,0.0123740329763624,0,0,0.003914578723943518,0,0,0,0,0,0,0,0,0
sh600097开创国际.txt	0,0.011350982550281734,0,0.003991447008888287,0.009477603607273092,0,0,0,0.006218765547484359,0,0.0018433238422831731,0.005233848912679549,0,0,0,0,0,0,0,0,0,0.011696091053849597,0,0,0,0,0,0,0,0.004307332345492338,0,0,0,0,0.003914578723943518,0.005556499044803473,0,0,0,0,0,0,0,0
sh600098广州发展.txt	0,0.0035920832561469893,0,0,0,0,0,0,0,0,0,0.0022083751735333494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003103691124800838,0,0,0,0.002726159841822564,0,0,0,0,0,0.0035167717143816594,0,0,0,0,0,0,0.007184166512293979,0
sh600099林海股份.txt	0,0,0,0,0,0,0.030545711151755476,0,0.003746244249890078,0,0.008883488264171117,0.004203894646336644,0.013041673680531595,0.009182214175399623,0,0,0,0,0.011779802034527772,0.004913834724563296,0,0,0,0,0,0,0,0,0.013041673680531595,0.012973893215881752,0,0,0,0,0.009432719676172888,0.006694577062656848,0,0,0,0,0,0,0,0
sh600100同方股份.txt	0,0.006599408582389689,0,0.006961826679700123,0,0,0,0,0,0,0.004286799713064549,0,0,0,0,0,0,0.01486922786266396,0.011368879088913295,0.014227266892685954,0,0.027200212259782034,0,0,0,0.005702130041403251,0,0,0,0,0.0026305180096964217,0,0,0,0.013655508160047927,0,0,0,0,0,0,0,0,0
sh600101明星电力.txt	0,0,0,0,0,0,0,0,0,0,0.006662616198128338,0,0,0,0,0,0,0,0,0.004913834724563296,0,0,0,0,0,0.005908230929148218,0,0,0,0.0025947784827157127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sh600103青山纸业.txt	0.01233092578624464,0.017198459306487304,0,0.006047647298573448,0.03829334872843369,0,0,0,0.0031407907478247107,0,0,0.0017622387288857876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017403363384877597,0.002285096459252084,0,0,0,0,0,0,0,0.005856399960372167,0,0,0,0,0
sh600104上汽集团.txt	0,0,0,0,0,0,0,0,0,0,0.003650146246139163,0.0017273428867327926,0,0,0,0,0.008845571341029979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002239846991039088,0,0,0,0.007751641088046866,0.005501484238641312,0,0,0,0,0,0,0,0
sh600105永鼎股份.txt	0,0.006921330720206652,0,0,0,0,0,0,0,0,0.002247955871726228,0,0,0,0,0,0,0,0,0,0.07024087260859423,0,0,0,0,0,0,0,0,0.0052528442454976626,0.002758835868891746,0,0,0,0,0,0,0,0.00707053140266083,0,0.07024087260859423,0,0.006921330720206652,0.010306073274779287
sh600106重庆路桥.txt	0,0,0,0.0022939351053073466,0,0,0,0,0,0,0.006356289229716401,0.004010612268327651,0,0,0,0,0,0,0.011238202317776362,0,0,0,0,0,0,0.011273176633578842,0,0,0,0,0,0,0,0,0.004499515858457736,0,0,0,0,0,0,0,0,0
sh600107美尔雅.txt	0,0,0,0.004587870210614693,0,0,0,0,0,0,0.0021187630765721333,0,0,0.008760043702417937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02488411383393993,0.009901913622350936,0.0026002821705045087,0,0,0,0,0.01277356126046284,0,0.009214164864906359,0,0,0,0,0,0
sh600108亚盛集团.txt	0,0,0,0.002810878185744779,0,0,0,0,0,0,0,0,0,0,0,0.014224060138721708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003033332648970706,0,0,0,0,0.005513491181023184,0.007826055021835275,0,0,0.024497897992288693,0.009530895732682619,0,0,0.007993649713075661,0
